Date,Open,High,Low,Close
09/19/2011,1214.99,1214.99,1188.36,1204.09
09/16/2011,1209.21,1220.06,1204.46,1216.01
09/15/2011,1189.44,1209.11,1189.44,1209.11
09/14/2011,1173.32,1202.38,1162.73,1188.68
09/13/2011,1162.59,1176.41,1157.44,1172.87
09/12/2011,1153.5,1162.52,1136.07,1162.27
09/09/2011,1185.37,1185.37,1148.37,1154.23
09/08/2011,1197.98,1204.4,1183.34,1185.9
09/07/2011,1165.85,1198.62,1165.85,1198.62
09/06/2011,1173.97,1173.97,1140.13,1165.24
09/02/2011,1203.9,1203.9,1170.56,1173.97
09/01/2011,1219.12,1229.29,1203.85,1204.42
08/31/2011,1213,1230.71,1209.35,1218.89
08/30/2011,1209.76,1220.1,1195.77,1212.92
08/29/2011,1177.91,1210.28,1177.91,1210.08
08/26/2011,1158.85,1181.23,1135.91,1176.8
08/25/2011,1176.69,1190.68,1155.47,1159.27
08/24/2011,1162.16,1178.56,1156.3,1177.6
08/23/2011,1124.36,1162.35,1122.91,1162.35
08/22/2011,1123.55,1145.49,1121.09,1123.82
08/19/2011,1140.47,1154.54,1122.05,1123.53
08/18/2011,1189.62,1189.62,1131.03,1140.65
08/17/2011,1192.89,1208.47,1184.36,1193.89
08/16/2011,1204.22,1204.22,1180.53,1192.76
08/15/2011,1178.86,1204.49,1178.86,1204.49
08/12/2011,1172.87,1189.04,1170.74,1178.81
08/11/2011,1121.3,1186.29,1121.3,1172.64
08/10/2011,1171.77,1171.77,1118.01,1120.76
08/09/2011,1120.23,1172.88,1101.54,1172.53
08/08/2011,1198.48,1198.48,1119.28,1119.46
08/05/2011,1200.28,1218.11,1168.09,1199.38
08/04/2011,1260.23,1260.23,1199.54,1200.07
08/03/2011,1254.25,1261.2,1234.56,1260.34
08/02/2011,1286.56,1286.56,1254.03,1254.05
08/01/2011,1292.59,1307.38,1274.73,1286.94
07/29/2011,1300.12,1304.16,1282.86,1292.28
07/28/2011,1304.84,1316.32,1299.16,1300.67
07/27/2011,1331.91,1331.91,1303.49,1304.89
07/26/2011,1337.39,1338.51,1329.59,1331.94
07/25/2011,1344.32,1344.32,1331.09,1337.43
07/22/2011,1343.8,1346.1,1336.95,1345.02
07/21/2011,1325.65,1347,1325.65,1343.8
07/20/2011,1328.66,1330.43,1323.65,1325.84
07/19/2011,1307.07,1328.14,1307.07,1326.73
07/18/2011,1315.94,1315.94,1295.92,1305.44
07/15/2011,1308.87,1317.7,1307.52,1316.14
07/14/2011,1317.74,1326.88,1306.51,1308.87
07/13/2011,1314.45,1331.48,1314.45,1317.72
07/12/2011,1319.61,1327.17,1313.33,1313.64
07/11/2011,1343.31,1343.31,1316.42,1319.49
07/08/2011,1352.39,1352.39,1333.71,1343.8
07/07/2011,1339.62,1356.48,1339.62,1353.22
07/06/2011,1337.56,1340.94,1330.92,1339.22
07/05/2011,1339.59,1340.89,1334.3,1337.88
07/01/2011,1320.64,1341.01,1318.18,1339.67
06/30/2011,1307.64,1321.97,1307.64,1320.64
06/29/2011,1296.85,1309.21,1296.85,1307.41
06/28/2011,1280.21,1296.8,1280.21,1296.67
06/27/2011,1268.44,1284.91,1267.53,1280.1
06/24/2011,1283.04,1283.93,1267.24,1268.45
06/23/2011,1286.6,1286.6,1262.87,1283.5
06/22/2011,1295.48,1298.61,1286.79,1287.14
06/21/2011,1278.4,1297.62,1278.4,1295.52
06/20/2011,1271.5,1280.42,1267.56,1278.36
06/17/2011,1268.58,1279.82,1267.4,1271.5
06/16/2011,1265.53,1274.11,1258.07,1267.64
06/15/2011,1287.87,1287.87,1261.9,1265.42
06/14/2011,1272.22,1292.5,1272.22,1287.87
06/13/2011,1271.31,1277.04,1265.64,1271.83
06/10/2011,1288.6,1288.6,1268.28,1270.98
06/09/2011,1279.63,1294.54,1279.63,1289
06/08/2011,1284.63,1287.04,1277.42,1279.56
06/07/2011,1286.31,1296.22,1284.74,1284.94
06/06/2011,1300.26,1300.26,1284.72,1286.17
06/03/2011,1312.94,1312.94,1297.9,1300.16
06/02/2011,1314.55,1318.03,1305.61,1312.94
06/01/2011,1345.2,1345.2,1313.71,1314.55
06/01/2011,1345.2,1345.2,1313.71,1314.55
05/31/2011,1331.1,1345.2,1331.1,1345.2
05/27/2011,1325.69,1334.62,1325.69,1331.1
05/26/2011,1320.64,1328.51,1314.41,1325.69
05/25/2011,1316.36,1325.86,1311.8,1320.47
05/24/2011,1317.7,1323.72,1313.87,1316.28
05/23/2011,1333.07,1333.07,1312.88,1317.37
05/20/2011,1342,1342,1330.67,1333.27
05/19/2011,1342.4,1346.82,1336.36,1343.6
05/18/2011,1328.54,1341.82,1326.59,1340.68
05/17/2011,1326.1,1330.42,1318.51,1328.98
05/16/2011,1334.77,1343.33,1327.32,1329.47
05/13/2011,1348.69,1350.47,1333.36,1337.77
05/12/2011,1339.39,1351.05,1332.03,1348.65
05/11/2011,1354.51,1354.51,1336.36,1342.08
05/10/2011,1348.34,1359.44,1348.34,1357.16
05/09/2011,1340.2,1349.44,1338.64,1346.29
05/06/2011,1340.24,1354.36,1335.58,1340.2
05/05/2011,1344.16,1348,1329.17,1335.1
05/04/2011,1355.9,1355.9,1341.5,1347.32
05/03/2011,1359.76,1360.84,1349.52,1356.62
05/02/2011,1365.21,1370.58,1358.59,1361.22
04/29/2011,1360.14,1364.56,1358.69,1363.61
04/28/2011,1353.86,1361.71,1353.6,1360.48
04/27/2011,1348.43,1357.49,1344.25,1355.66
04/26/2011,1336.75,1349.55,1336.75,1347.24
04/25/2011,1337.14,1337.55,1331.47,1335.25
04/21/2011,1333.23,1337.49,1332.83,1337.38
04/20/2011,1319.12,1332.66,1319.12,1330.36
04/19/2011,1305.99,1312.7,1303.97,1312.62
04/18/2011,1313.35,1313.35,1294.7,1305.14
04/15/2011,1314.54,1322.88,1313.68,1319.68
04/14/2011,1311.13,1316.79,1302.42,1314.52
04/13/2011,1314.03,1321.35,1309.19,1314.41
04/12/2011,1321.96,1321.96,1309.51,1314.16
04/11/2011,1329.01,1333.77,1321.06,1324.46
04/08/2011,1336.16,1339.46,1322.94,1328.17
04/07/2011,1334.82,1338.8,1326.56,1333.51
04/06/2011,1335.94,1339.38,1331.09,1335.54
04/05/2011,1332.03,1338.21,1330.03,1332.63
04/04/2011,1333.56,1336.74,1329.1,1332.87
04/01/2011,1329.48,1337.85,1328.89,1332.41
03/31/2011,1327.44,1329.77,1325.03,1325.83
03/30/2011,1321.89,1331.74,1321.89,1328.26
03/29/2011,1309.37,1319.45,1305.26,1319.44
03/28/2011,1315.45,1319.74,1310.19,1310.19
03/25/2011,1311.8,1319.18,1310.15,1313.8
03/24/2011,1300.61,1311.34,1297.74,1309.66
03/23/2011,1292.19,1300.51,1284.05,1297.54
03/22/2011,1298.29,1299.35,1292.7,1293.77
03/21/2011,1281.65,1300.58,1281.65,1298.38
03/18/2011,1276.71,1288.88,1276.18,1279.2
03/17/2011,1261.61,1278.88,1261.61,1273.72
03/16/2011,1279.46,1280.91,1249.05,1256.88
03/15/2011,1288.46,1288.46,1261.12,1281.87
03/14/2011,1301.19,1301.19,1286.37,1296.39
03/11/2011,1293.43,1308.35,1291.99,1304.28
03/10/2011,1315.72,1315.72,1294.21,1295.11
03/09/2011,1319.92,1323.21,1312.27,1320.02
03/08/2011,1311.05,1325.74,1306.86,1321.82
03/07/2011,1322.72,1327.68,1303.99,1310.13
03/04/2011,1330.73,1331.08,1312.59,1321.15
03/03/2011,1312.37,1332.28,1312.37,1330.97
03/02/2011,1305.47,1314.19,1302.58,1308.44
03/01/2011,1328.64,1332.09,1306.14,1306.33
02/28/2011,1321.61,1329.38,1320.55,1327.22
02/25/2011,1307.34,1320.61,1307.34,1319.88
02/24/2011,1307.09,1310.91,1294.26,1306.1
02/23/2011,1315.44,1317.91,1299.55,1307.4
02/22/2011,1338.91,1338.91,1312.33,1315.44
02/18/2011,1340.38,1344.07,1338.12,1343.01
02/17/2011,1334.37,1341.5,1331,1340.43
02/16/2011,1329.51,1337.61,1329.51,1336.32
02/15/2011,1330.43,1330.43,1324.61,1328.01
02/14/2011,1328.73,1332.96,1326.9,1332.32
02/11/2011,1318.66,1330.79,1316.08,1329.15
02/10/2011,1318.13,1322.78,1311.74,1321.87
02/09/2011,1322.48,1324.54,1314.89,1320.88
02/08/2011,1318.76,1324.87,1316.03,1324.57
02/07/2011,1311.85,1322.85,1311.85,1319.05
02/04/2011,1307.01,1311,1301.67,1310.87
02/03/2011,1302.77,1308.6,1294.83,1307.1
02/02/2011,1305.91,1307.61,1302.62,1304.03
02/01/2011,1289.14,1308.86,1289.14,1307.59
01/31/2011,1276.5,1287.17,1276.5,1286.12
01/28/2011,1299.63,1302.67,1275.1,1276.34
01/27/2011,1297.51,1301.29,1294.41,1299.54
01/26/2011,1291.97,1299.74,1291.97,1296.63
01/25/2011,1288.17,1291.26,1281.07,1291.18
01/24/2011,1283.29,1291.93,1282.47,1290.84
01/21/2011,1283.63,1291.21,1282.07,1283.35
01/20/2011,1280.85,1283.35,1271.26,1280.26
01/19/2011,1294.52,1294.6,1278.92,1281.92
01/18/2011,1293.22,1296.06,1290.16,1295.02
01/14/2011,1282.9,1293.25,1293.25,1293.24
01/13/2011,1285.78,1286.7,1280.47,1283.76
01/12/2011,1275.65,1286.87,1275.65,1285.96
01/11/2011,1272.58,1277.25,1269.62,1274.48
01/10/2011,1270.84,1271.52,1262.18,1269.75
01/07/2011,1274.41,1276.83,1261.7,1271.5
01/06/2011,1276.29,1278.17,1270.43,1273.85
01/05/2011,1268.78,1277.63,1265.36,1276.56
01/04/2011,1272.95,1274.12,1262.66,1270.2
01/03/2011,1257.62,1276.17,1257.62,1271.87
12/31/2010,1256.76,1259.34,1254.19,1257.64
12/30/2010,1259.44,1261.09,1256.32,1257.88
12/29/2010,1258.78,1262.6,1258.78,1259.78
12/28/2010,1259.1,1259.9,1256.22,1258.51
12/27/2010,1254.66,1258.43,1251.48,1257.54
12/23/2010,1257.53,1258.59,1254.05,1256.77
12/22/2010,1254.94,1259.39,1254.94,1258.84
12/21/2010,1249.43,1254.61,1249.43,1254.6
12/20/2010,1245.76,1250.2,1241.51,1247.08
12/17/2010,1243.63,1245.81,1239.87,1243.91
12/16/2010,1236.34,1243.75,1232.85,1242.87
12/15/2010,1241.58,1244.25,1234.01,1235.23
12/14/2010,1241.84,1246.59,1238.17,1241.59
12/13/2010,1242.52,1246.73,1240.34,1240.46
12/10/2010,1233.85,1240.4,1232.58,1240.4
12/09/2010,1230.14,1234.71,1226.85,1233
12/08/2010,1225.02,1228.93,1219.5,1228.28
12/07/2010,1227.25,1235.05,1223.25,1223.75
12/06/2010,1223.87,1225.8,1220.67,1223.12
12/03/2010,1219.93,1225.57,1216.82,1224.71
12/02/2010,1206.81,1221.89,1206.81,1221.53
12/01/2010,1186.6,1207.61,1186.6,1206.07
11/30/2010,1182.96,1187.4,1174.14,1180.55
11/29/2010,1189.08,1190.34,1173.64,1187.76
11/26/2010,1194.16,1194.16,1186.93,1189.4
11/24/2010,1183.7,1198.62,1183.7,1198.35
11/23/2010,1192.51,1192.51,1176.91,1180.73
11/22/2010,1198.07,1198.94,1184.58,1197.84
11/19/2010,1196.12,1199.97,1189.44,1199.73
11/18/2010,1183.75,1200.29,1183.75,1196.69
11/17/2010,1178.33,1183.56,1175.82,1178.59
11/16/2010,1194.79,1194.79,1173,1178.34
11/15/2010,1200.44,1207.43,1197.15,1197.75
11/12/2010,1209.07,1210.5,1194.08,1199.21
11/11/2010,1213.04,1215.45,1204.49,1213.54
11/10/2010,1213.14,1218.75,1204.33,1218.71
11/09/2010,1223.59,1226.84,1208.94,1213.4
11/08/2010,1223.24,1224.57,1217.55,1223.25
11/05/2010,1221.2,1227.08,1220.29,1225.85
11/04/2010,1198.34,1221.25,1198.34,1221.06
11/03/2010,1193.79,1198.3,1183.56,1197.96
11/02/2010,1187.86,1195.88,1187.86,1193.57
11/01/2010,1185.71,1195.81,1177.65,1184.38
10/29/2010,1183.87,1185.46,1179.7,1183.26
10/28/2010,1184.47,1189.53,1177.1,1183.78
10/27/2010,1183.84,1183.84,1171.7,1182.45
10/26/2010,1184.88,1187.11,1177.72,1185.64
10/25/2010,1184.74,1196.14,1184.74,1185.62
10/22/2010,1180.52,1183.93,1178.99,1183.08
10/21/2010,1179.82,1189.43,1171.17,1180.26
10/20/2010,1166.74,1182.94,1166.74,1178.17
10/19/2010,1178.64,1178.64,1159.71,1165.9
10/18/2010,1176.83,1185.53,1174.55,1184.71
10/15/2010,1177.47,1181.2,1167.12,1176.19
10/14/2010,1177.82,1178.89,1166.71,1173.81
10/13/2010,1171.32,1184.38,1171.32,1178.1
10/12/2010,1164.28,1172.58,1155.71,1169.77
10/11/2010,1165.32,1168.68,1162.02,1165.32
10/08/2010,1158.36,1167.73,1155.58,1165.15
10/07/2010,1161.57,1163.87,1151.41,1158.06
10/06/2010,1159.81,1162.33,1154.85,1159.97
10/05/2010,1140.68,1162.76,1140.68,1160.75
10/04/2010,1144.96,1148.16,1131.87,1137.03
10/01/2010,1143.49,1150.3,1139.42,1146.24
09/30/2010,1145.97,1157.16,1136.08,1141.2
09/29/2010,1146.75,1148.63,1140.26,1144.73
09/28/2010,1142.31,1150,1132.09,1147.7
09/27/2010,1148.64,1149.92,1142,1142.16
09/24/2010,1131.69,1148.9,1131.69,1148.67
09/23/2010,1131.1,1136.77,1122.79,1124.83
09/22/2010,1139.49,1144.38,1131.58,1134.28
09/21/2010,1142.82,1148.59,1136.22,1139.78
09/20/2010,1126.57,1144.86,1126.57,1142.71
09/17/2010,1126.39,1131.47,1122.43,1125.59
09/16/2010,1123.89,1125.44,1118.88,1124.66
09/15/2010,1119.43,1126.46,1114.63,1125.07
09/14/2010,1121.16,1127.36,1115.58,1121.1
09/13/2010,1113.38,1123.87,1113.38,1121.9
09/10/2010,1104.57,1110.88,1103.92,1109.55
09/09/2010,1101.15,1110.27,1101.15,1104.18
09/08/2010,1092.36,1103.26,1092.36,1098.87
09/07/2010,1102.6,1102.6,1091.15,1091.84
09/03/2010,1093.61,1105.1,1093.61,1104.51
09/02/2010,1080.66,1090.1,1080.39,1090.1
09/01/2010,1049.72,1081.3,1049.72,1080.29
08/31/2010,1046.88,1055.14,1040.88,1049.33
08/30/2010,1062.9,1064.4,1048.79,1048.92
08/27/2010,1049.27,1065.21,1039.7,1064.59
08/26/2010,1047.91,1056.28,1045.4,1047.22
08/25/2010,1048.98,1059.38,1039.83,1055.33
08/24/2010,1063.2,1063.2,1046.68,1051.87
08/23/2010,1073.36,1081.58,1067.08,1067.36
08/20/2010,1075.63,1075.63,1063.91,1071.69
08/19/2010,1092.44,1092.44,1070.66,1075.63
08/18/2010,1092.08,1099.77,1085.76,1094.16
08/17/2010,1081.16,1100.14,1081.16,1092.54
08/16/2010,1077.49,1082.62,1069.49,1079.38
08/13/2010,1082.22,1086.25,1079,1079.25
08/12/2010,1081.48,1086.72,1076.69,1083.61
08/11/2010,1116.89,1116.89,1088.55,1089.47
08/10/2010,1122.92,1127.16,1111.58,1121.06
08/09/2010,1122.8,1129.24,1120.91,1127.79
08/06/2010,1122.07,1123.06,1107.17,1121.64
08/05/2010,1125.78,1126.56,1118.81,1125.81
08/04/2010,1121.06,1128.75,1119.46,1127.24
08/03/2010,1125.34,1125.44,1116.76,1120.46
08/02/2010,1107.53,1127.3,1107.53,1125.86
07/30/2010,1098.44,1106.44,1088.01,1101.6
07/29/2010,1108.07,1115.9,1092.82,1101.53
07/28/2010,1112.84,1114.66,1103.11,1106.13
07/27/2010,1117.36,1120.95,1109.78,1113.84
07/26/2010,1102.89,1115.01,1101.3,1115.01
07/23/2010,1092.17,1103.73,1087.88,1102.66
07/22/2010,1072.14,1097.5,1072.14,1093.67
07/21/2010,1086.67,1088.96,1065.25,1069.59
07/20/2010,1064.53,1083.94,1056.88,1083.48
07/19/2010,1066.85,1074.7,1061.11,1071.25
07/16/2010,1093.85,1093.85,1063.32,1064.88
07/15/2010,1094.46,1098.66,1080.53,1096.48
07/14/2010,1095.61,1099.08,1087.68,1095.17
07/13/2010,1080.65,1099.46,1080.65,1095.34
07/12/2010,1077.23,1080.78,1070.45,1078.75
07/09/2010,1070.5,1078.16,1068.1,1077.96
07/08/2010,1062.92,1071.25,1058.24,1070.25
07/07/2010,1028.54,1060.89,1028.54,1060.27
07/06/2010,1028.09,1042.5,1018.35,1028.06
07/02/2010,1027.65,1032.95,1015.93,1022.58
07/01/2010,1031.1,1033.58,1010.91,1027.37
06/30/2010,1040.56,1048.08,1028.33,1030.71
06/29/2010,1071.1,1071.1,1035.18,1041.24
06/28/2010,1074.89,1082.6,1071.45,1074.57
06/25/2010,1075.1,1083.56,1067.89,1076.76
06/24/2010,1090.93,1090.93,1071.6,1073.69
06/23/2010,1095.57,1099.64,1085.31,1092.04
06/22/2010,1113.9,1118.5,1094.18,1095.31
06/21/2010,1122.79,1131.23,1108.24,1113.2
06/18/2010,1116.16,1121.01,1113.93,1117.51
06/17/2010,1115.98,1117.72,1105.87,1116.04
06/16/2010,1114.02,1118.74,1107.13,1114.61
06/15/2010,1091.21,1115.59,1091.21,1115.23
06/14/2010,1095,1105.91,1089.03,1089.63
06/11/2010,1082.65,1092.25,1077.12,1091.6
06/10/2010,1058.77,1087.85,1058.77,1086.84
06/09/2010,1062.75,1077.74,1052.25,1055.69
06/08/2010,1050.81,1063.15,1042.17,1062
06/07/2010,1065.84,1071.36,1049.86,1050.47
06/04/2010,1098.43,1098.43,1060.5,1064.88
06/03/2010,1098.82,1105.67,1091.81,1102.83
06/02/2010,1073.01,1098.56,1072.03,1098.38
06/01/2010,1087.3,1094.77,1069.89,1070.71
06/01/2010,1087.3,1094.77,1069.89,1070.71
05/28/2010,1102.59,1102.59,1084.78,1089.41
05/27/2010,1074.27,1103.52,1074.27,1103.06
05/26/2010,1075.51,1090.75,1065.59,1067.95
05/25/2010,1067.42,1074.75,1040.78,1074.03
05/24/2010,1084.78,1089.95,1072.7,1073.65
05/21/2010,1067.26,1090.16,1055.9,1087.69
05/20/2010,1107.34,1107.34,1071.58,1071.59
05/19/2010,1119.57,1124.27,1100.66,1115.05
05/18/2010,1138.78,1148.66,1117.2,1120.8
05/17/2010,1136.52,1141.88,1114.96,1136.94
05/14/2010,1157.19,1157.19,1126.14,1135.68
05/13/2010,1170.04,1173.57,1156.14,1157.44
05/12/2010,1155.43,1172.87,1155.43,1171.67
05/11/2010,1156.39,1170.48,1147.71,1155.79
05/10/2010,1122.27,1163.85,1122.27,1159.73
05/07/2010,1127.04,1135.13,1096.13,1110.88
05/06/2010,1164.38,1167.58,1065.79,1128.15
05/05/2010,1169.24,1175.95,1158.15,1165.9
05/04/2010,1197.5,1197.5,1168.12,1173.6
05/03/2010,1188.58,1205.13,1188.58,1202.26
04/30/2010,1206.77,1207.99,1186.32,1186.69
04/29/2010,1193.3,1209.36,1193.3,1206.78
04/28/2010,1191.97,1195.05,1181.81,1191.36
04/27/2010,1209.92,1211.38,1181.62,1183.71
04/26/2010,1217.07,1218.8,1211.07,1212.05
04/23/2010,1207.87,1217.28,1205.1,1217.28
04/22/2010,1202.52,1210.27,1190.19,1208.67
04/21/2010,1207.16,1210.99,1198.85,1205.94
04/20/2010,1199.04,1208.58,1199.04,1207.17
04/19/2010,1192.06,1197.87,1183.68,1197.52
04/16/2010,1210.17,1210.17,1186.77,1192.13
04/15/2010,1210.77,1213.92,1208.5,1211.67
04/14/2010,1198.69,1210.65,1198.69,1210.65
04/13/2010,1195.94,1199.04,1188.82,1197.3
04/12/2010,1194.94,1199.2,1194.71,1196.48
04/09/2010,1187.47,1194.66,1187.15,1194.37
04/08/2010,1181.75,1188.55,1175.12,1186.44
04/07/2010,1188.23,1189.6,1177.25,1182.45
04/06/2010,1186.01,1191.8,1182.77,1189.44
04/05/2010,1178.71,1187.73,1178.71,1187.44
04/01/2010,1171.23,1181.43,1170.69,1178.1
03/31/2010,1171.75,1174.56,1165.77,1169.43
03/30/2010,1173.75,1177.83,1168.92,1173.27
03/29/2010,1167.71,1174.85,1167.71,1173.22
03/26/2010,1167.58,1173.93,1161.48,1166.59
03/25/2010,1170.03,1180.69,1165.09,1165.73
03/24/2010,1172.7,1173.04,1166.01,1167.72
03/23/2010,1166.47,1174.72,1163.83,1174.17
03/22/2010,1157.25,1167.82,1152.88,1165.81
03/19/2010,1166.68,1169.2,1155.33,1159.9
03/18/2010,1166.13,1167.77,1161.16,1165.83
03/17/2010,1159.94,1169.84,1159.94,1166.21
03/16/2010,1150.83,1160.28,1150.35,1159.46
03/15/2010,1148.53,1150.98,1141.45,1150.51
03/12/2010,1151.71,1153.41,1146.97,1149.99
03/11/2010,1143.96,1150.24,1138.99,1150.24
03/10/2010,1140.22,1148.26,1140.09,1145.61
03/09/2010,1137.56,1145.37,1134.9,1140.45
03/08/2010,1138.4,1141.05,1136.77,1138.5
03/05/2010,1125.12,1139.38,1125.12,1138.7
03/04/2010,1119.12,1123.73,1116.66,1122.97
03/03/2010,1119.36,1125.64,1116.58,1118.79
03/02/2010,1117.01,1123.46,1116.51,1118.31
03/01/2010,1105.36,1116.11,1105.36,1115.71
02/26/2010,1103.1,1107.24,1097.56,1104.49
02/25/2010,1101.24,1103.5,1086.02,1102.94
02/24/2010,1095.89,1106.42,1095.5,1105.24
02/23/2010,1107.49,1108.58,1092.18,1094.6
02/22/2010,1110,1112.29,1105.38,1108.01
02/19/2010,1105.49,1112.42,1100.8,1109.17
02/18/2010,1099.03,1108.24,1097.48,1106.75
02/17/2010,1096.14,1101.03,1094.72,1099.51
02/16/2010,1079.13,1095.67,1079.13,1094.87
02/12/2010,1075.95,1077.81,1062.97,1075.51
02/11/2010,1067.1,1080.04,1060.59,1078.47
02/10/2010,1069.68,1073.67,1059.34,1068.13
02/09/2010,1060.06,1079.28,1060.06,1070.52
02/08/2010,1065.51,1071.2,1056.51,1056.74
02/05/2010,1064.12,1067.13,1044.5,1066.19
02/04/2010,1097.25,1097.25,1062.78,1063.11
02/03/2010,1100.67,1102.72,1093.97,1097.28
02/02/2010,1090.05,1104.73,1087.96,1103.32
02/01/2010,1073.89,1089.38,1073.89,1089.19
01/29/2010,1087.61,1096.45,1071.59,1073.87
01/28/2010,1096.93,1100.22,1078.46,1084.53
01/27/2010,1091.54,1099.51,1083.11,1097.5
01/26/2010,1095.8,1103.69,1089.86,1092.17
01/25/2010,1092.4,1102.97,1092.4,1096.78
01/22/2010,1115.49,1115.49,1090.18,1091.76
01/21/2010,1138.68,1141.58,1114.84,1116.48
01/20/2010,1138.34,1147.95,1129.05,1138.04
01/19/2010,1136.03,1150.45,1135.77,1150.23
01/15/2010,1147.72,1147.77,1131.39,1136.03
01/14/2010,1145.68,1150.41,1143.8,1148.46
01/13/2010,1137.31,1148.4,1133.18,1145.68
01/12/2010,1143.81,1143.81,1131.77,1136.22
01/11/2010,1145.96,1149.74,1142.02,1146.98
01/08/2010,1140.52,1145.39,1136.22,1144.98
01/07/2010,1136.27,1142.46,1131.32,1141.69
01/06/2010,1135.71,1139.19,1133.95,1137.14
01/05/2010,1132.66,1136.63,1129.66,1136.52
01/04/2010,1116.56,1133.87,1116.56,1132.99
12/31/2009,1126.6,1127.64,1114.81,1115.1
12/30/2009,1125.53,1126.42,1121.94,1126.42
12/29/2009,1128.55,1130.38,1126.08,1126.2
12/28/2009,1127.53,1130.38,1123.51,1127.78
12/24/2009,1121.08,1126.48,1121.08,1126.48
12/23/2009,1118.84,1121.58,1116,1120.59
12/22/2009,1114.51,1120.27,1114.51,1118.02
12/21/2009,1105.31,1117.68,1105.31,1114.05
12/18/2009,1097.86,1103.74,1093.88,1102.47
12/17/2009,1106.36,1106.36,1095.88,1096.08
12/16/2009,1108.61,1116.21,1107.96,1109.18
12/15/2009,1114.11,1114.11,1105.35,1107.93
12/14/2009,1107.84,1114.76,1107.84,1114.11
12/11/2009,1103.96,1108.5,1101.34,1106.41
12/10/2009,1098.69,1106.25,1098.69,1102.35
12/09/2009,1091.07,1097.04,1085.89,1095.95
12/08/2009,1103.04,1103.04,1088.61,1091.94
12/07/2009,1105.52,1110.72,1100.83,1103.25
12/04/2009,1100.43,1119.13,1096.52,1105.98
12/03/2009,1110.59,1117.28,1098.74,1099.92
12/02/2009,1109.03,1115.58,1105.29,1109.24
12/01/2009,1098.89,1112.28,1098.89,1108.86
11/30/2009,1091.07,1097.24,1086.25,1095.63
11/27/2009,1105.47,1105.47,1083.74,1091.49
11/25/2009,1106.49,1111.18,1104.75,1110.63
11/24/2009,1105.83,1107.56,1097.63,1105.65
11/23/2009,1094.86,1112.38,1094.86,1106.24
11/20/2009,1094.66,1094.66,1086.81,1091.38
11/19/2009,1106.44,1106.44,1088.4,1094.9
11/18/2009,1109.44,1111.1,1102.7,1109.8
11/17/2009,1109.22,1110.52,1102.19,1110.32
11/16/2009,1094.13,1113.69,1094.13,1109.3
11/13/2009,1087.59,1097.79,1085.33,1093.48
11/12/2009,1098.31,1107.97,1084.9,1087.24
11/11/2009,1096.04,1105.37,1093.81,1098.51
11/10/2009,1091.86,1096.42,1087.4,1093.01
11/09/2009,1076.84,1093.19,1072.31,1093.08
11/06/2009,1060.29,1071.48,1059.32,1069.3
11/05/2009,1054.5,1066.65,1047.3,1066.63
11/04/2009,1053.74,1061,1045.15,1046.5
11/03/2009,1036.1,1046.36,1033.94,1045.41
11/02/2009,1040.8,1052.18,1029.38,1042.88
10/30/2009,1061.28,1065.41,1033.38,1036.19
10/29/2009,1050.78,1066.83,1043.69,1066.11
10/28/2009,1059.42,1063.26,1042.19,1042.63
10/27/2009,1069.21,1072.48,1060.62,1063.41
10/26/2009,1080.95,1091.75,1065.23,1066.95
10/23/2009,1095.68,1095.83,1075.49,1079.6
10/22/2009,1080.77,1095.21,1074.31,1092.91
10/21/2009,1089.16,1101.36,1080.77,1081.4
10/20/2009,1097.65,1098.64,1086.16,1091.06
10/19/2009,1090.58,1100.17,1086.48,1097.91
10/16/2009,1087.5,1094.67,1081.53,1087.68
10/15/2009,1087.3,1096.56,1086.41,1096.56
10/14/2009,1086.31,1093.17,1078.68,1092.02
10/13/2009,1072.58,1075.3,1066.71,1073.19
10/12/2009,1076.27,1079.46,1071.63,1076.19
10/09/2009,1065.25,1071.51,1063,1071.49
10/08/2009,1064.77,1070.67,1060.03,1065.48
10/07/2009,1051.92,1058.02,1050.1,1057.58
10/06/2009,1047.85,1060.55,1042.02,1054.72
10/05/2009,1029.67,1042.58,1025.92,1040.46
10/02/2009,1020.49,1030.6,1019.95,1025.21
10/01/2009,1052.8,1054.91,1029.45,1029.85
09/30/2009,1062.76,1063.4,1046.47,1057.08
09/29/2009,1064.87,1069.62,1057.83,1060.61
09/28/2009,1049.36,1065.13,1045.38,1062.98
09/25/2009,1047.78,1053.47,1041.17,1044.38
09/24/2009,1064.03,1066.29,1045.85,1050.78
09/23/2009,1073.54,1080.15,1060.39,1060.87
09/22/2009,1070.66,1073.81,1066.35,1071.66
09/21/2009,1060.03,1067.28,1057.46,1064.66
09/18/2009,1071.52,1071.52,1064.27,1068.3
09/17/2009,1066.62,1074.77,1061.2,1065.49
09/16/2009,1057.21,1068.76,1052.87,1068.76
09/15/2009,1049.71,1056.04,1043.42,1052.63
09/14/2009,1035,1049.74,1035,1049.34
09/11/2009,1045.62,1048.18,1038.4,1042.73
09/10/2009,1033.77,1044.14,1028.04,1044.14
09/09/2009,1026.82,1036.34,1023.97,1033.37
09/08/2009,1024.75,1026.07,1018.67,1025.39
09/04/2009,1004.45,1016.48,1001.65,1016.4
09/03/2009,999.73,1003.43,992.25,1003.24
09/02/2009,993.53,1000.34,991.97,994.75
09/01/2009,1015.88,1028.45,996.28,998.04
